shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Route_160,43.4664236816907,-3.86809945106586,11687,5759
Route_160,43.4665025224756,-3.8681423664101,11688,5769
Route_160,43.4666135667826,-3.8681960105912,11689,5782
Route_160,43.4666671004921,-3.86821612715881,11690,5788
Route_160,43.4666972740165,-3.86824429035347,11691,5792
Route_160,43.4667576210202,-3.86830732226532,11692,5801
Route_160,43.4667809811344,-3.86834084987801,11693,5804
Route_160,43.4668062879147,-3.86839181184929,11694,5809
Route_160,43.4668315946845,-3.86845618486565,11695,5815
Route_160,43.4668773415104,-3.86863321066063,11696,5830
Route_160,43.4669542350336,-3.86901140213173,11697,5862
Route_160,43.4670048484384,-3.86922731995743,11698,5880
Route_160,43.4670262617893,-3.86930376291437,11699,5887
Route_160,43.4670457284653,-3.86935204267664,11700,5892
Route_160,43.4670661684684,-3.86940166354341,11701,5896
Route_160,43.4670973151264,-3.86945262551469,11702,5902
Route_160,43.4671411150872,-3.86952102184457,11703,5909
Route_160,43.4671917283356,-3.8695800304429,11704,5916
Route_160,43.4672335815666,-3.86961355805559,11705,5922
Route_160,43.4673377278532,-3.86967793107195,11706,5934
Route_160,43.4675109801566,-3.86978790164156,11707,5956
Route_160,43.4678175771169,-3.86997833848161,11708,5993
Route_160,43.468198144514,-3.87021973729296,11709,6039
Route_160,43.4682985926942,-3.87028544462693,11710,6052
Route_160,43.468390860594,-3.87034580111666,11711,6063
Route_160,43.4685680031155,-3.87046784162684,11712,6085
Route_160,43.4687042662402,-3.87054562568827,11713,6102
Route_160,43.4687539048737,-3.87057110667391,11714,6107
Route_160,43.468809383298,-3.87059524655505,11715,6114
Route_160,43.4688473421906,-3.87060865760012,11716,6118
Route_160,43.4688950340989,-3.87061268091364,11717,6124
Route_160,43.4689232599043,-3.87060597539111,11718,6127
Route_160,43.4689806847783,-3.87059122324152,11719,6133
Route_160,43.4690361629945,-3.87057378888293,11720,6140
Route_160,43.4690780149485,-3.87056037783785,11721,6144
Route_160,43.469121813474,-3.87054026127024,11722,6150
Route_160,43.4692062044439,-3.87050191298954,11723,6159
Route_160,43.4693261227954,-3.87041553855024,11724,6174
Route_160,43.4693670012523,-3.87037128210149,11725,6180
Route_160,43.4693913336539,-3.87032568454824,11726,6184
Route_160,43.4694195592276,-3.87026399374089,11727,6190
Route_160,43.4694429183131,-3.87018620967946,11728,6197
Route_160,43.4695042358696,-3.86996224522672,11729,6216
Route_160,43.4696054583664,-3.86950761079869,11730,6255
Route_160,43.4696580161344,-3.86930108070454,11731,6272
Route_160,43.4696794285453,-3.86920854449353,11732,6280
Route_160,43.469704734112,-3.86913746595463,11733,6287
Route_160,43.4697397725716,-3.86905029416165,11734,6295
Route_160,43.4697728644314,-3.86896044015965,11735,6303
Route_160,43.4698244487649,-3.86885449290356,11736,6313
Route_160,43.4699198310016,-3.86863857507786,11737,6334
Route_160,43.4700930759035,-3.86825770139774,11738,6370
Route_160,43.4701397935449,-3.86816516518673,11739,6379
Route_160,43.4701758050355,-3.86811152100643,11740,6385
Route_160,43.4702079233738,-3.86806592345318,11741,6390
Route_160,43.4702536676445,-3.86801898479542,11742,6396
Route_160,43.4702916256299,-3.86799082160076,11743,6401
Route_160,43.4703363965566,-3.86797070503315,11744,6406
Route_160,43.4704123123998,-3.86793717742046,11745,6415
Route_160,43.470485308313,-3.86791303753933,11746,6424
Route_160,43.4705495446437,-3.86790364980777,11747,6431
Route_160,43.4706819102008,-3.86790499091228,11748,6446
Route_160,43.4707383601296,-3.86791035533031,11749,6452
Route_160,43.4707967565522,-3.86793181300243,11750,6459
Route_160,43.4708824045365,-3.86797204613765,11751,6469
Route_160,43.4709193888559,-3.86799618601879,11752,6473
Route_160,43.470958319694,-3.86802837252697,11753,6478
Route_160,43.470982651455,-3.86807128787121,11754,6483
Route_160,43.4710069832063,-3.86812224984249,11755,6488
Route_160,43.471039101103,-3.86822283268055,11756,6496
Route_160,43.4710663526382,-3.86830195784649,11757,6503
Route_160,43.4711412942969,-3.86859968304714,11758,6529
Route_160,43.4711928774626,-3.86878877878269,11759,6545
Route_160,43.471241540786,-3.8689510524281,11760,6560
Route_160,43.4713048864267,-3.86917501688165,11761,6579
Route_160,43.4713175388711,-3.86920988559885,11762,6582
Route_160,43.471342120624,-3.86922597885535,11763,6585
Route_160,43.4713868907727,-3.86922866106438,11764,6590
Route_160,43.4714245145315,-3.86923536658368,11765,6594
Route_160,43.4714342414307,-3.8692350423881,11766,6596
Route_160,43.4714647518223,-3.86923402548241,11767,6599
Route_160,43.4715289871123,-3.86924743652747,11768,6606
Route_160,43.4715912758134,-3.86926621199059,11769,6613
Route_160,43.4716321527386,-3.86929035187172,11770,6618
Route_160,43.471667190081,-3.86936008930611,11771,6625
Route_160,43.4716769226726,-3.86944323778557,11772,6632
Route_160,43.4716933195928,-3.86974106793668,11773,6656
Route_160,43.471694002781,-3.86975347752953,11774,6657
Route_160,43.4716983343684,-3.86983215809274,11775,6663
Route_160,43.4717011707655,-3.87003332376804,11776,6680
Route_160,43.4716943579544,-3.87011781335201,11777,6687
Route_160,43.4716910353128,-3.87015260954163,11778,6689
Route_160,43.4716970275936,-3.87023851275525,11779,6696
Route_160,43.4716911880409,-3.8703002035626,11780,6701
Route_160,43.4716902147821,-3.87034446001134,11781,6705
Route_160,43.4716902147821,-3.87036323547444,11782,6706
Route_160,43.4716980008524,-3.87041151523671,11783,6710
Route_160,43.4717145462485,-3.87043833732686,11784,6713
Route_160,43.4717302572459,-3.87046635370564,11785,6716
Route_160,43.4718692941455,-3.87059926986776,11786,6735
Route_160,43.4719744056986,-3.87065559625707,11787,6747
Route_160,43.472089249594,-3.87071996927343,11788,6761
Route_160,43.4722021467699,-3.87079238891683,11789,6775
Route_160,43.4722916857595,-3.87089967727743,11790,6788
Route_160,43.4723734386341,-3.87099623680197,11791,6800
Route_160,43.4724318334768,-3.87110084295355,11792,6811
Route_160,43.4725155326531,-3.87127786874853,11793,6828
Route_160,43.4725700343799,-3.87147635221563,11794,6845
Route_160,43.4726186965944,-3.87171775102698,11795,6865
Route_160,43.472651786878,-3.871902823449,11796,6881
Route_160,43.4726848771434,-3.87223273515784,11797,6908
Route_160,43.4727199138752,-3.87287110090339,11798,6959
Route_160,43.4727666294861,-3.87309908866965,11799,6979
Route_160,43.4728328098731,-3.87349337339485,11800,7011
Route_160,43.4728717394786,-3.87379378080452,11801,7036
Route_160,43.473017725276,-3.87528777122582,11802,7158
Route_160,43.4730722265499,-3.87586712837304,11803,7205
Route_160,43.4730936377512,-3.87600928545083,11804,7217
Route_160,43.4731189418885,-3.87612193822946,11805,7226
Route_160,43.4731442460151,-3.87623190879907,11806,7236
Route_160,43.4731870683591,-3.87628555297937,11807,7242
Route_160,43.473255194753,-3.87637138366785,11808,7252
Route_160,43.4733388927889,-3.87644916772928,11809,7264
Route_160,43.4734225907088,-3.8765081763276,11810,7274
Route_160,43.4735530035159,-3.87657254934396,11811,7290
Route_160,43.4736717373194,-3.87660741806116,11812,7303
Route_160,43.4737554347784,-3.87661010027017,11813,7312
Route_160,43.4739753833622,-3.87660473585214,11814,7337
Route_160,43.4745495816445,-3.87656986713495,11815,7401
Route_160,43.4746819384409,-3.87656986713495,11816,7415
Route_160,43.4747773130116,-3.87661278247919,11817,7426
Route_160,43.4748590625238,-3.87669324874964,11818,7438
Route_160,43.4749232942058,-3.87677907943811,11819,7448
Route_160,43.4751296136921,-3.87712508440104,11820,7484
Route_160,43.4751899522767,-3.87721896171656,11821,7494
Route_160,43.475250290801,-3.87726724147883,11822,7502
Route_160,43.4752794868395,-3.87727528810587,11823,7505
Route_160,43.4753203612698,-3.87727260589685,11824,7509
Route_160,43.4753515036742,-3.87726455926981,11825,7513
Route_160,43.4753884852587,-3.87724578380671,11826,7517
Route_160,43.4754371452039,-3.87720689177599,11827,7523
Route_160,43.4754536895762,-3.8771907985219,11828,7525
Route_160,43.4754799659231,-3.87717604637232,11829,7528
Route_160,43.4755023494689,-3.87716799974528,11830,7531
Route_160,43.4755247330063,-3.87716531753626,11831,7533
Route_160,43.4755510093223,-3.87717470526781,11832,7536
Route_160,43.4755704732526,-3.87719213962641,11833,7539
Route_160,43.4755849121619,-3.87721671878079,11834,7542
Route_160,43.4756074547032,-3.8772980868825,11835,7549
Route_160,43.4756055083116,-3.8773530721673,11836,7553
Route_160,43.4755918835688,-3.87740939855662,11837,7558
Route_160,43.475574366038,-3.87743756175127,11838,7561
Route_160,43.4755441969452,-3.87745633721438,11839,7565
Route_160,43.4755081886533,-3.87747243046847,11840,7569
Route_160,43.47547218034,-3.87747645378199,11841,7573
Route_160,43.4754444033075,-3.87747027994006,11842,7576
Route_161,43.4754444033075,-3.87747027994006,11843,0
Route_161,43.4754420111962,-3.87746974825945,11844,1
Route_161,43.4754098956394,-3.87745231390085,11845,4
Route_161,43.4753680480701,-3.87742951512423,11846,9
Route_161,43.4753135488667,-3.87740269303408,11847,16
Route_161,43.4752668352246,-3.87738659977999,11848,21
Route_161,43.4752327731711,-3.87736782431689,11849,25
Route_161,43.4751578365859,-3.87729272246447,11850,34
Route_161,43.4751296136921,-3.87725114822474,11851,39
Route_161,43.4750624626159,-3.87713313102808,11852,51
Route_161,43.4749816865847,-3.8769923150548,11853,65
Route_161,43.474922320999,-3.87685686349954,11854,78
Route_161,43.4748707410165,-3.87677907943811,11855,87
Route_161,43.4748298662821,-3.8767227530488,11856,93
Route_161,43.4747850986842,-3.8766865432271,11857,99
Route_161,43.4747325453747,-3.8766516745099,11858,105
Route_161,43.4746838848623,-3.87663155794229,11859,111
Route_161,43.4746342510992,-3.8766154646882,11860,117
Route_161,43.4745855905076,-3.87661010027017,11861,122
Route_161,43.4744989745575,-3.87661278247919,11862,132
Route_161,43.474371483439,-3.87661278247919,11863,146
Route_161,43.4741252593723,-3.87663155794229,11864,173
Route_161,43.4738401053457,-3.87664765119638,11865,205
Route_161,43.4737135860633,-3.8766516745099,11866,219
Route_161,43.4736522727774,-3.87663826346483,11867,226
Route_161,43.4736006917109,-3.87661948800172,11868,232
Route_161,43.4735364586231,-3.87660741806116,11869,239
Route_161,43.4734994759052,-3.87658461928453,11870,243
Route_161,43.4734391356328,-3.87655913829889,11871,250
Route_161,43.4733632235915,-3.87650415301408,11872,260
Route_161,43.4732980170184,-3.87645989656534,11873,268
Route_161,43.4732328103749,-3.876398205758,11874,277
Route_161,43.4731841486548,-3.87634724378671,11875,284
Route_161,43.4731315939531,-3.8762560486802,11876,293
Route_161,43.4730965574599,-3.87617826461877,11877,300
Route_161,43.4730809856786,-3.8761299848565,11878,305
Route_161,43.473051788578,-3.87602537870492,11879,314
Route_161,43.4730323238363,-3.87591809034433,11880,323
Route_161,43.473015778801,-3.87576788663949,11881,335
Route_161,43.4729690633827,-3.87508928775872,11882,390
Route_161,43.4729155352548,-3.87441337108696,11883,445
Route_161,43.4728376760751,-3.87376964092338,11884,498
Route_161,43.4728055591343,-3.87349203229034,11885,521
Route_161,43.4727783083832,-3.87332707643592,11886,534
Route_161,43.4727549505868,-3.87318760156715,11887,546
Route_161,43.4727296462972,-3.87306690216147,11888,556
Route_161,43.4727072617244,-3.872981071473,11889,563
Route_161,43.472686823629,-3.87289658188903,11890,571
Route_161,43.4726683320129,-3.87281209230506,11891,578
Route_161,43.4726624925541,-3.87271419167601,11892,586
Route_161,43.4726556798513,-3.8723883032807,11893,612
Route_161,43.4726381614693,-3.87214422226035,11894,632
Route_161,43.4726216163261,-3.87198865413748,11895,645
Route_161,43.4726099373987,-3.87191087007605,11896,651
Route_161,43.4725933922478,-3.87181833386503,11897,659
Route_161,43.472581713315,-3.87175396084868,11898,664
Route_161,43.4725593286875,-3.87164533138357,11899,673
Route_161,43.4725349975611,-3.87154072523199,11900,682
Route_161,43.4725194256352,-3.8714334368714,11901,691
Route_161,43.4724941212469,-3.8713261485108,11902,700
Route_161,43.4724639506163,-3.87124970555388,11903,707
Route_161,43.4724318334768,-3.87117594480596,11904,714
Route_161,43.4724065290519,-3.87112632393919,11905,719
Route_161,43.4723724653862,-3.87106329202734,11906,725
Route_161,43.4723325622106,-3.87100830674253,11907,732
Route_161,43.4722848730149,-3.87095198035322,11908,739
Route_161,43.4722293977808,-3.87089967727743,11909,746
Route_161,43.4721739224957,-3.87085676193319,11910,753
Route_161,43.4721077413872,-3.87080311775289,11911,762
Route_161,43.4720512927374,-3.87076020240865,11912,769
Route_161,43.4719208766898,-3.87069314718328,11913,784
Route_161,43.4718391232029,-3.87063413858495,11914,795
Route_161,43.471812845273,-3.87061536312185,11915,798
Route_161,43.4717739149854,-3.87058049440465,11916,803
Route_161,43.4717583428633,-3.87056171894155,11917,805
Route_161,43.4717320648982,-3.87052819132886,11918,809
Route_161,43.4717194125406,-3.87050405144773,11919,812
Route_161,43.4716765891566,-3.87041956186376,11920,820
Route_161,43.4716483646369,-3.87035250663839,11921,826
Route_161,43.4715860759952,-3.87019023299298,11922,841
Route_161,43.4715724503463,-3.87013658881269,11923,845
Route_161,43.4715413059943,-3.87010440230451,11924,850
Route_161,43.4715052953174,-3.8700668513783,11925,855
Route_161,43.4714770707177,-3.87001723051152,11926,860
Route_161,43.471407969056,-3.86989653110585,11927,872
Route_161,43.4713865572575,-3.86976912617764,11928,883
Route_161,43.4713661187154,-3.86967524886212,11929,891
Route_161,43.471362225659,-3.86962026357732,11930,895
Route_161,43.4713476266953,-3.86951833963475,11931,904
Route_161,43.4713388673153,-3.86947140097699,11932,907
Route_161,43.4713378940508,-3.86938422918401,11933,915
Route_161,43.4713388673153,-3.86933058500371,11934,919
Route_161,43.4713524930169,-3.86930376291356,11935,922
Route_161,43.4713719582996,-3.86926352977833,11936,925
Route_161,43.4714069957926,-3.86924609541974,11937,930
Route_161,43.4714340230136,-3.86923439077251,11938,933
Route_161,43.4714647518223,-3.86923402548241,11939,936
Route_161,43.4715289871123,-3.86924743652747,11940,943
Route_161,43.4715912758134,-3.86926621199059,11941,950
Route_161,43.4716321527386,-3.86929035187172,11942,955
Route_161,43.471667190081,-3.86936008930611,11943,962
Route_161,43.4716769226726,-3.86944323778557,11944,969
Route_161,43.471694002781,-3.86975347752953,11945,994
Route_161,43.4716983343684,-3.86983215809274,11946,1000
Route_161,43.4717011707655,-3.87003332376804,11947,1017
Route_161,43.4716943579544,-3.87011781335201,11948,1024
Route_161,43.4716910353128,-3.87015260954163,11949,1026
Route_161,43.4716894916602,-3.8701687753233,11950,1028
Route_161,43.4716924114368,-3.87021437287655,11951,1031
Route_161,43.4716885184013,-3.87025460601177,11952,1035
Route_161,43.4716769226725,-3.87028545141625,11953,1037
Route_161,43.4716516179314,-3.87028813362527,11954,1040
Route_161,43.4716282596993,-3.87026667595315,11955,1043
Route_161,43.471599666776,-3.87020934372528,11956,1049
Route_161,43.4715715604644,-3.87014329433603,11957,1053
Route_161,43.4715306834985,-3.87009769678278,11958,1059
Route_161,43.4714820204078,-3.87001991272135,11959,1067
Route_161,43.4714372503297,-3.8699394464509,11960,1075
Route_161,43.4714080524348,-3.86988043785257,11961,1081
Route_161,43.471363282302,-3.86969000101251,11962,1097
Route_161,43.4713204586656,-3.86949151754541,11963,1114
Route_161,43.4712396667652,-3.86917338838136,11964,1141
Route_161,43.4711782784579,-3.86893227696499,11965,1160
Route_161,43.4711004170401,-3.86859968304714,11966,1188
Route_161,43.4710303416783,-3.86829927563747,11967,1214
Route_161,43.4710001703169,-3.86818796396335,11968,1223
Route_161,43.4709748652925,-3.86813834309658,11969,1228
Route_161,43.4709417740909,-3.86807799339374,11970,1234
Route_161,43.4708979768843,-3.86802569031795,11971,1241
Route_161,43.4708600192796,-3.8679988682278,11972,1246
Route_161,43.4708142754679,-3.86798277497371,11973,1251
Route_161,43.4707597721577,-3.86795863509258,11974,1257
Route_161,43.4707111084464,-3.86794656515201,11975,1263
Route_161,43.4706458990117,-3.86794120073398,11976,1270
Route_161,43.4705923688263,-3.86794254183849,11977,1276
Route_161,43.4705281325411,-3.86794924736103,11978,1283
Route_161,43.4704746022512,-3.86795729398807,11979,1289
Route_161,43.4704113391204,-3.86798411607822,11980,1296
Route_161,43.4703675415294,-3.86800155043682,11981,1301
Route_161,43.4703169309404,-3.86802434921345,11982,1307
Route_161,43.4702770264076,-3.86804580688556,11983,1312
Route_161,43.4702400416951,-3.86808067560276,11984,1317
Route_161,43.4701972172629,-3.86813968420109,11985,1324
Route_161,43.4701466065312,-3.86821076273998,11986,1332
Route_161,43.4701203278654,-3.86828050017437,11987,1338
Route_161,43.4699636289169,-3.8686104118832,11988,1370
Route_161,43.4698604604434,-3.86884644627652,11989,1392
Route_161,43.4697903836439,-3.86903420090756,11990,1409
Route_161,43.4697563185037,-3.86912405490956,11991,1418
Route_161,43.4697144670195,-3.86923134327016,11992,1428
Route_161,43.4696823484189,-3.86933058500371,11993,1436
Route_161,43.4696502298013,-3.86947005987248,11994,1448
Route_161,43.4695879391002,-3.86972218751988,11995,1470
Route_161,43.4695295415097,-3.86995285749516,11996,1489
Route_161,43.4694974228108,-3.87010976672254,11997,1503
Route_161,43.46947698363,-3.87019023299299,11998,1509
Route_161,43.469448803746,-3.87025883109286,11999,1516
Route_161,43.4694147761282,-3.87033104896708,12000,1523
Route_161,43.4693748709998,-3.87040212750597,12001,1530
Route_161,43.469341778922,-3.87043163180514,12002,1535
Route_161,43.4693028470425,-3.87046515941782,12003,1540
Route_161,43.4692590486483,-3.87050405144854,12004,1545
Route_161,43.4691948109459,-3.87054830789729,12005,1553
Route_161,43.4691641476037,-3.87056446264895,12006,1557
Route_161,43.4691286265751,-3.87058317661448,12007,1561
Route_161,43.4690819081521,-3.8706032931821,12008,1567
Route_161,43.4690478426125,-3.87061804533167,12009,1571
Route_161,43.4690050173356,-3.87063547969027,12010,1576
Route_161,43.4689544056055,-3.87064754963084,12011,1581
Route_161,43.4688930874911,-3.87065291404888,12012,1588
Route_161,43.468851235409,-3.87064620852633,12013,1592
Route_161,43.46878991719,-3.87063279748127,12014,1599
Route_161,43.4687470917303,-3.87061402201815,12015,1604
Route_161,43.4685874692949,-3.87051612138912,12016,1624
Route_161,43.468233183847,-3.87030690908594,12017,1666
Route_161,43.4678905761639,-3.87008965015574,12018,1708
Route_161,43.4674701004444,-3.86982545256777,12019,1760
Route_161,43.4672715414489,-3.8697060942666,12020,1784
Route_161,43.4672082749653,-3.86966317892237,12021,1792
Route_161,43.4671527950713,-3.86962026357813,12022,1799
Route_161,43.4671031551231,-3.86956527829332,12023,1806
Route_161,43.4670671418017,-3.86951163411302,12024,1812
Route_161,43.4670418351306,-3.8694539666192,12025,1817
Route_161,43.4670116617782,-3.86935606599016,12026,1826
Route_161,43.4669435283463,-3.86912807822389,12027,1846
Route_161,43.4668938882262,-3.86893227696579,12028,1862
Route_161,43.4668559281068,-3.86879414320152,12029,1874
Route_161,43.4668291661634,-3.86871091389384,12030,1882
Route_161,43.4668218613126,-3.86868819594543,12031,1884
Route_161,43.4667819544723,-3.86861443519753,12032,1891
Route_161,43.4667537276669,-3.8685554265992,12033,1897
Route_161,43.466695327338,-3.86847496032875,12034,1906
Route_161,43.4666301135705,-3.86840522289436,12035,1915
Route_161,43.4665415395351,-3.86833548545998,12036,1927
Route_161,43.4664354451899,-3.86824429035347,12037,1941
Route_161,43.4663410307995,-3.86816918850105,12038,1953
Route_161,43.466297230259,-3.86813834309738,12039,1958
Route_161,43.4662582964187,-3.86812761426132,12040,1963
Route_161,43.4662135224712,-3.86811286211174,12041,1968
Route_161,43.4661862687478,-3.86811822652977,12042,1971
Route_161,43.4661590150121,-3.86813297867935,12043,1974
Route_161,43.4661405213988,-3.86815041303795,12044,1976
Route_161,43.4661268945222,-3.86819198727768,12045,1980
Route_161,43.466104507504,-3.86821210384529,12046,1983
Route_161,43.4661076861524,-3.86820650766326,12047,1984
Route_161,43.4660791170536,-3.86823624372562,12048,1988
Route_161,43.4660557566681,-3.86826038360676,12049,1991
Route_161,43.4660362896733,-3.86827647686085,12050,1994
Route_161,43.4660022224174,-3.86828184127888,12051,1997
Route_161,43.4659710751951,-3.86827111244282,12052,2001
Route_161,43.4659418746597,-3.86825233697971,12053,2005
Route_161,43.4659185142212,-3.86821880936702,12054,2008
Route_161,43.4658961271258,-3.86817589402279,12055,2012
Route_161,43.4658893136603,-3.8681423664101,12056,2015
Route_161,43.4658844468988,-3.86811017990192,12057,2018
Route_161,43.4658834735464,-3.86807799339374,12058,2020
Route_161,43.4658844468988,-3.86804446578106,12059,2023
Route_161,43.4658786067845,-3.86800691485485,12060,2026
Route_161,43.4658727666696,-3.8679626584061,12061,2030
Route_161,43.4658571930271,-3.86792913079341,12062,2033
Route_161,43.4658445394397,-3.86788889765819,12063,2037
Route_161,43.4658221523169,-3.86784061789592,12064,2041
Route_161,43.4657851648785,-3.86779233813365,12065,2047
Route_161,43.4657452573538,-3.86775478720745,12066,2052
Route_161,43.4656498685295,-3.86768236756404,12067,2064
Route_161,43.4656070408451,-3.86764347553333,12068,2070
Route_161,43.4655603197002,-3.8676019012936,12069,2076
Route_161,43.4655320923244,-3.86758312583049,12070,2080
Route_161,43.4655038649354,-3.86755898594936,12071,2083
Route_161,43.4654717440974,-3.86754959821781,12072,2087
Route_161,43.4654376765232,-3.86753886938174,12073,2091
Route_161,43.4654084757301,-3.86753216385921,12074,2094
Route_161,43.4653851150855,-3.86752143502315,12075,2097
Route_161,43.4653568876278,-3.86752009391864,12076,2100
Route_161,43.4653335269633,-3.86752545833667,12077,2103
Route_161,43.4652975125877,-3.86753752827724,12078,2107
Route_161,43.4652741519002,-3.86755362153133,12079,2110
Route_161,43.4652245104092,-3.86757239699443,12080,2115
Route_161,43.4651884959687,-3.86758312583049,12081,2120
Route_161,43.4651651352391,-3.86758580803951,12082,2122
Route_161,43.465125227305,-3.86757373809894,12083,2127
Route_161,43.465087266075,-3.86756166815837,12084,2131
Route_161,43.465050278187,-3.8675482571133,12085,2135
Route_161,43.4650278907701,-3.86752143502315,12086,2139
Route_161,43.4650045299784,-3.86748656630595,12087,2142
Route_161,43.4649879827454,-3.86746242642482,12088,2145
Route_161,43.464971435508,-3.86742889881214,12089,2148
Route_161,43.464972408875,-3.86740073561748,12090,2150
Route_161,43.4649655953054,-3.86735916137775,12091,2153
Route_161,43.4649646219383,-3.86730417609294,12092,2158
Route_161,43.464972408875,-3.86724382639011,12093,2163
Route_161,43.464985062645,-3.86719554662784,12094,2167
Route_161,43.4650035566118,-3.86715799570163,12095,2171
Route_161,43.4650298375023,-3.86712446808894,12096,2175
Route_161,43.4650629319407,-3.86710166931232,12097,2179
Route_161,43.4650882394402,-3.86709764599879,12098,2182
Route_161,43.4651116001996,-3.86709630489429,12099,2184
Route_161,43.4652936191404,-3.86714994907458,12100,2204
Route_161,43.4653325536021,-3.86723712086757,12101,2212
Route_161,43.4653478856245,-3.86730445546428,12102,2218
Route_161,43.4653627277926,-3.86735245585521,12103,2222
Route_161,43.4653851150855,-3.86738464236339,12104,2226
Route_161,43.4654162626097,-3.86741951108058,12105,2230
Route_161,43.4654590904292,-3.86746644973834,12106,2236
Route_161,43.4655038649354,-3.86750668287357,12107,2242
Route_161,43.4656080142019,-3.86758312583049,12108,2256
Route_161,43.4657734846301,-3.86769443750461,12109,2276
Route_161,43.4657942979719,-3.86771148868779,12110,2279
Route_161,43.4658094987221,-3.86772394180378,12111,2281
Route_161,43.4658532996159,-3.86775478720745,12112,2286
Route_161,43.4658932070692,-3.86780440807422,12113,2292
Route_161,43.4659175408694,-3.86783123016437,12114,2296
Route_161,43.4659370079024,-3.86787012219509,12115,2299
Route_161,43.4659574482803,-3.8679090142258,12116,2303
Route_161,43.4659701018441,-3.8679264485844,12117,2305
Route_161,43.4659837287561,-3.86793047189792,12118,2307
Route_161,43.4660041691182,-3.86793583631595,12119,2309
Route_161,43.4660197427228,-3.86793717742046,12120,2311
Route_161,43.4660450498218,-3.86795595288357,12121,2314
Route_161,43.4661025608063,-3.86797472834747,12122,2320
Route_161,43.4661609617079,-3.8679975271241,12123,2327
Route_161,43.4662514829941,-3.86803910136383,12124,2338
Route_161,43.4663613876645,-3.86808067560276,12125,2350
Route_161,43.4663952261869,-3.86809087455204,12126,2354
Route_161,43.466572603087,-3.86817187070927,12127,2375
Route_161,43.4666514436776,-3.86820942163547,12128,2384
Route_161,43.4666768379566,-3.86821816893416,12129,2387
Route_161,43.4666981639791,-3.86822551488956,12130,2389
Route_161,43.4667166574219,-3.86822551488956,12131,2391
Route_161,43.466741964229,-3.86822015047153,12132,2394
Route_161,43.4667701910399,-3.86821076273998,12133,2398
Route_161,43.466808151213,-3.86816516518673,12134,2403
Route_161,43.4668655780964,-3.86811688542446,12135,2411
Route_161,43.4669372388744,-3.86801430119336,12136,2422
Route_161,43.4670690050915,-3.86780172586521,12137,2445
Route_161,43.4671624450129,-3.86761799454769,12138,2463
Route_161,43.4672315515286,-3.86746644973834,12139,2477
Route_161,43.467363924352,-3.86717274785121,12140,2505
Route_161,43.4674544438364,-3.86697694659312,12141,2524
Route_161,43.4675245233442,-3.86680930852969,12142,2539
Route_161,43.4675829228719,-3.86667117476542,12143,2552
Route_161,43.467638402371,-3.86650890112002,12144,2567
Route_161,43.4677649343713,-3.86609449982722,12145,2603
Route_161,43.4678340401982,-3.86593088507731,12146,2619
Route_161,43.4678846528663,-3.86581018567164,12147,2630
Route_161,43.4679937128438,-3.86553706717292,12148,2655
Route_161,43.4680179975774,-3.86547625064928,12149,2661
Route_161,43.4680861297981,-3.86528044939119,12150,2678
Route_161,43.4681026761829,-3.8652093708523,12151,2684
Route_161,43.4681357689391,-3.86505648493845,12152,2697
Route_161,43.4681737282546,-3.86487275362093,12153,2713
Route_161,43.4682282338968,-3.86458978056985,12154,2736
Route_161,43.4682661931543,-3.864436894656,12155,2749
Route_161,43.4683216720263,-3.86420756578523,12156,2769
Route_161,43.4683966170882,-3.86391118168908,12157,2794
Route_161,43.4685056279215,-3.86352494359093,12158,2828
Route_161,43.4685727862834,-3.86332243681031,12159,2846
Route_161,43.4686136652498,-3.86311724782067,12160,2863
Route_161,43.4686496776497,-3.86289596557694,12161,2881
Route_161,43.4686837434136,-3.86276453733521,12162,2893
Route_161,43.4687470083527,-3.86253789067345,12163,2912
Route_161,43.4687762075331,-3.86243596673088,12164,2921
Route_161,43.4688822977697,-3.8620430231102,12165,2955
Route_161,43.469030239807,-3.86151462793426,12166,3001
Route_161,43.4691295164975,-3.86121153831558,12167,3028
Route_161,43.469307630151,-3.8606952130802,12168,3074
Route_161,43.4693504552135,-3.8605503737934,12169,3086
Route_161,43.4694059330902,-3.86040553450659,12170,3100
Route_161,43.4694312387715,-3.8603344559677,12171,3106
Route_161,43.4694468114932,-3.86027812957839,12172,3111
Route_161,43.4694487580831,-3.86021643877104,12173,3116
Route_161,43.4694487580837,-3.8601614534854,12174,3120
Route_161,43.4694487580831,-3.86011317372397,12175,3124
Route_161,43.4694438916082,-3.86007025837973,12176,3127
Route_161,43.4694263722952,-3.86004209518508,12177,3130
Route_161,43.4694088529771,-3.86002600193099,12178,3133
Route_161,43.4693845205825,-3.86002063751296,12179,3135
Route_161,43.4693426688408,-3.86000722646788,12180,3140
Route_161,43.4692304304477,-3.85998474062762,12181,3151
Route_161,43.469163581991,-3.85997235775069,12182,3159
Route_161,43.4690769582699,-3.85994553566054,12183,3169
Route_161,43.468952375622,-3.85989725589827,12184,3183
Route_161,43.4687382485959,-3.85981410741881,12185,3208
Route_161,43.4684910282678,-3.85973766446188,12186,3236
Route_161,43.4683265385916,-3.85969340801314,12187,3254
Route_161,43.4681104627154,-3.85963171720579,12188,3279
Route_161,43.4679956112597,-3.85957941413,12189,3292
Route_161,43.4678719997033,-3.85951504111365,12190,3307
