service_id,date,exception_type
25012ILA_1203,20260323,1
25012ILA_1203,20260324,1
25012ILA_1203,20260325,1
25012ILA_1203,20260326,1
25012ILA_1203,20260406,1
25012ILA_1203,20260407,1
25012ILA_1203,20260408,1
25012ILA_1203,20260409,1
25012ILA_1203,20260413,1
25012ILA_1203,20260414,1
25012ILA_1203,20260415,1
25012ILA_1203,20260416,1
25012ILA_1203,20260420,1
25012ILA_1203,20260421,1
25012ILA_1203,20260422,1
25012ILA_1203,20260423,1
25012ILA_1203,20260427,1
25012ILA_1203,20260428,1
25012ILA_1203,20260429,1
25012ILA_1203,20260430,1
25012ILA_1203,20260504,1
25012ILA_1203,20260505,1
25012ILA_1203,20260506,1
25012ILA_1203,20260507,1
25012ILA_1203,20260511,1
25012ILA_1203,20260512,1
25012ILA_1203,20260513,1
25012ILA_1203,20260514,1
25012ILA_1203,20260518,1
25012ILA_1203,20260519,1
25012ILA_1203,20260520,1
25012ILA_1203,20260521,1
25012ILA_1203,20260526,1
25012ILA_1203,20260527,1
25012ILA_1203,20260528,1
25012ILA_1203,20260601,1
25012ILA_1203,20260602,1
25012ILA_1203,20260603,1
25012ILA_1203,20260604,1
25012ILA_1212,20251216,1
25012ILA_1212,20251217,1
25012ILA_1212,20251218,1
25012ILA_1212,20260107,1
25012ILA_1212,20260108,1
25012ILA_1212,20260112,1
25012ILA_1212,20260113,1
25012ILA_1212,20260114,1
25012ILA_1212,20260115,1
25012ILA_1212,20260128,1
25012ILA_1212,20260129,1
25012ILA_1212,20260202,1
25012ILA_1212,20260203,1
25012ILA_1212,20260204,1
25012ILA_1212,20260205,1
25012ILA_1212,20260209,1
25012ILA_1212,20260210,1
25012ILA_1212,20260211,1
25012ILA_1212,20260212,1
25012ILA_1212,20260223,1
25012ILA_1212,20260224,1
25012ILA_1212,20260225,1
25012ILA_1212,20260226,1
25012ILA_1212,20260302,1
25012ILA_1212,20260303,1
25012ILA_1212,20260304,1
25012ILA_1212,20260305,1
25012ILA_1212,20260309,1
25012ILA_1212,20260310,1
25012ILA_1212,20260311,1
25012ILA_1212,20260312,1
25012ILA_1212,20260316,1
25012ILA_1212,20260317,1
25012ILA_1212,20260318,1
25012ILA_1212,20260319,1
25012ILA_1212,20260323,1
25012ILA_1212,20260324,1
25012ILA_1212,20260325,1
25012ILA_1212,20260326,1
25012ILA_1212,20260406,1
25012ILA_1212,20260407,1
25012ILA_1212,20260408,1
25012ILA_1212,20260409,1
25012ILA_1212,20260413,1
25012ILA_1212,20260414,1
25012ILA_1212,20260415,1
25012ILA_1212,20260416,1
25012ILA_1212,20260420,1
25012ILA_1212,20260421,1
25012ILA_1212,20260422,1
25012ILA_1212,20260423,1
25012ILA_1212,20260427,1
25012ILA_1212,20260428,1
25012ILA_1212,20260429,1
25012ILA_1212,20260430,1
25012ILA_1212,20260504,1
25012ILA_1212,20260505,1
25012ILA_1212,20260506,1
25012ILA_1212,20260507,1
25012ILA_1212,20260511,1
25012ILA_1212,20260512,1
25012ILA_1212,20260513,1
25012ILA_1212,20260514,1
25012ILA_1212,20260518,1
25012ILA_1212,20260519,1
25012ILA_1212,20260520,1
25012ILA_1212,20260521,1
25012ILA_1212,20260526,1
25012ILA_1212,20260527,1
25012ILA_1212,20260528,1
25012ILA_1212,20260601,1
25012ILA_1212,20260602,1
25012ILA_1212,20260603,1
25012ILA_1212,20260604,1
25013ILA_1301,20251216,1
25013ILA_1301,20251217,1
25013ILA_1301,20251218,1
25013ILA_1301,20260107,1
25013ILA_1301,20260108,1
25013ILA_1301,20260112,1
25013ILA_1301,20260113,1
25013ILA_1301,20260114,1
25013ILA_1301,20260115,1
25013ILA_1301,20260128,1
25013ILA_1301,20260129,1
25013ILA_1301,20260202,1
25013ILA_1301,20260203,1
25013ILA_1301,20260204,1
25013ILA_1301,20260205,1
25013ILA_1301,20260209,1
25013ILA_1301,20260210,1
25013ILA_1301,20260211,1
25013ILA_1301,20260212,1
25013ILA_1301,20260223,1
25013ILA_1301,20260224,1
25013ILA_1301,20260225,1
25013ILA_1301,20260226,1
25013ILA_1301,20260302,1
25013ILA_1301,20260303,1
25013ILA_1301,20260304,1
25013ILA_1301,20260305,1
25013ILA_1301,20260309,1
25013ILA_1301,20260310,1
25013ILA_1301,20260311,1
25013ILA_1301,20260312,1
25013ILA_1301,20260316,1
25013ILA_1301,20260317,1
25013ILA_1301,20260318,1
25013ILA_1301,20260319,1
25013ILA_1301,20260323,1
25013ILA_1301,20260324,1
25013ILA_1301,20260325,1
25013ILA_1301,20260326,1
25013ILA_1301,20260406,1
25013ILA_1301,20260407,1
25013ILA_1301,20260408,1
25013ILA_1301,20260409,1
25013ILA_1301,20260413,1
25013ILA_1301,20260414,1
25013ILA_1301,20260415,1
25013ILA_1301,20260416,1
25013ILA_1301,20260420,1
25013ILA_1301,20260421,1
25013ILA_1301,20260422,1
25013ILA_1301,20260423,1
25013ILA_1301,20260427,1
25013ILA_1301,20260428,1
25013ILA_1301,20260429,1
25013ILA_1301,20260430,1
25013ILA_1301,20260504,1
25013ILA_1301,20260505,1
25013ILA_1301,20260506,1
25013ILA_1301,20260507,1
25013ILA_1301,20260511,1
25013ILA_1301,20260512,1
25013ILA_1301,20260513,1
25013ILA_1301,20260514,1
25013ILA_1301,20260518,1
25013ILA_1301,20260519,1
25013ILA_1301,20260520,1
25013ILA_1301,20260521,1
25013ILA_1301,20260526,1
25013ILA_1301,20260527,1
25013ILA_1301,20260528,1
25013ILA_1301,20260601,1
25013ILA_1301,20260602,1
25013ILA_1301,20260603,1
25013ILA_1301,20260604,1
25013ILA_1302,20251216,1
25013ILA_1302,20251217,1
25013ILA_1302,20251218,1
25013ILA_1302,20260107,1
25013ILA_1302,20260108,1
25013ILA_1302,20260112,1
25013ILA_1302,20260113,1
25013ILA_1302,20260114,1
25013ILA_1302,20260115,1
25013ILA_1302,20260128,1
25013ILA_1302,20260129,1
25013ILA_1302,20260202,1
25013ILA_1302,20260203,1
25013ILA_1302,20260204,1
25013ILA_1302,20260205,1
25013ILA_1302,20260209,1
25013ILA_1302,20260210,1
25013ILA_1302,20260211,1
25013ILA_1302,20260212,1
25013ILA_1302,20260223,1
25013ILA_1302,20260224,1
25013ILA_1302,20260225,1
25013ILA_1302,20260226,1
25013ILA_1302,20260302,1
25013ILA_1302,20260303,1
25013ILA_1302,20260304,1
25013ILA_1302,20260305,1
25013ILA_1302,20260309,1
25013ILA_1302,20260310,1
25013ILA_1302,20260311,1
25013ILA_1302,20260312,1
25013ILA_1302,20260316,1
25013ILA_1302,20260317,1
25013ILA_1302,20260318,1
25013ILA_1302,20260319,1
25013ILA_1302,20260323,1
25013ILA_1302,20260324,1
25013ILA_1302,20260325,1
25013ILA_1302,20260326,1
25013ILA_1302,20260406,1
25013ILA_1302,20260407,1
25013ILA_1302,20260408,1
25013ILA_1302,20260409,1
25013ILA_1302,20260413,1
25013ILA_1302,20260414,1
25013ILA_1302,20260415,1
25013ILA_1302,20260416,1
25013ILA_1302,20260420,1
25013ILA_1302,20260421,1
25013ILA_1302,20260422,1
25013ILA_1302,20260423,1
25013ILA_1302,20260427,1
25013ILA_1302,20260428,1
25013ILA_1302,20260429,1
25013ILA_1302,20260430,1
25013ILA_1302,20260504,1
25013ILA_1302,20260505,1
25013ILA_1302,20260506,1
25013ILA_1302,20260507,1
25013ILA_1302,20260511,1
25013ILA_1302,20260512,1
25013ILA_1302,20260513,1
25013ILA_1302,20260514,1
25013ILA_1302,20260518,1
25013ILA_1302,20260519,1
25013ILA_1302,20260520,1
25013ILA_1302,20260521,1
25013ILA_1302,20260526,1
25013ILA_1302,20260527,1
25013ILA_1302,20260528,1
25013ILA_1302,20260601,1
25013ILA_1302,20260602,1
25013ILA_1302,20260603,1
25013ILA_1302,20260604,1
25013ILA_1303,20251216,1
25013ILA_1303,20251217,1
25013ILA_1303,20251218,1
25013ILA_1303,20260107,1
25013ILA_1303,20260108,1
25013ILA_1303,20260112,1
25013ILA_1303,20260113,1
25013ILA_1303,20260114,1
25013ILA_1303,20260115,1
25013ILA_1303,20260128,1
25013ILA_1303,20260129,1
25013ILA_1303,20260202,1
25013ILA_1303,20260203,1
25013ILA_1303,20260204,1
25013ILA_1303,20260205,1
25013ILA_1303,20260209,1
25013ILA_1303,20260210,1
25013ILA_1303,20260211,1
25013ILA_1303,20260212,1
25013ILA_1303,20260223,1
25013ILA_1303,20260224,1
25013ILA_1303,20260225,1
25013ILA_1303,20260226,1
25013ILA_1303,20260302,1
25013ILA_1303,20260303,1
25013ILA_1303,20260304,1
25013ILA_1303,20260305,1
25013ILA_1303,20260309,1
25013ILA_1303,20260310,1
25013ILA_1303,20260311,1
25013ILA_1303,20260312,1
25013ILA_1303,20260316,1
25013ILA_1303,20260317,1
25013ILA_1303,20260318,1
25013ILA_1303,20260319,1
25013ILA_1303,20260323,1
25013ILA_1303,20260324,1
25013ILA_1303,20260325,1
25013ILA_1303,20260326,1
25013ILA_1303,20260406,1
25013ILA_1303,20260407,1
25013ILA_1303,20260408,1
25013ILA_1303,20260409,1
25013ILA_1303,20260413,1
25013ILA_1303,20260414,1
25013ILA_1303,20260415,1
25013ILA_1303,20260416,1
25013ILA_1303,20260420,1
25013ILA_1303,20260421,1
25013ILA_1303,20260422,1
25013ILA_1303,20260423,1
25013ILA_1303,20260427,1
25013ILA_1303,20260428,1
25013ILA_1303,20260429,1
25013ILA_1303,20260430,1
25013ILA_1303,20260504,1
25013ILA_1303,20260505,1
25013ILA_1303,20260506,1
25013ILA_1303,20260507,1
25013ILA_1303,20260511,1
25013ILA_1303,20260512,1
25013ILA_1303,20260513,1
25013ILA_1303,20260514,1
25013ILA_1303,20260518,1
25013ILA_1303,20260519,1
25013ILA_1303,20260520,1
25013ILA_1303,20260521,1
25013ILA_1303,20260526,1
25013ILA_1303,20260527,1
25013ILA_1303,20260528,1
25013ILA_1303,20260601,1
25013ILA_1303,20260602,1
25013ILA_1303,20260603,1
25013ILA_1303,20260604,1
25013ILA_1304,20251216,1
25013ILA_1304,20251217,1
25013ILA_1304,20251218,1
25013ILA_1304,20260107,1
25013ILA_1304,20260108,1
25013ILA_1304,20260112,1
25013ILA_1304,20260113,1
25013ILA_1304,20260114,1
25013ILA_1304,20260115,1
25013ILA_1304,20260128,1
25013ILA_1304,20260129,1
25013ILA_1304,20260202,1
25013ILA_1304,20260203,1
25013ILA_1304,20260204,1
25013ILA_1304,20260205,1
25013ILA_1304,20260209,1
25013ILA_1304,20260210,1
25013ILA_1304,20260211,1
25013ILA_1304,20260212,1
25013ILA_1304,20260223,1
25013ILA_1304,20260224,1
25013ILA_1304,20260225,1
25013ILA_1304,20260226,1
25013ILA_1304,20260302,1
25013ILA_1304,20260303,1
25013ILA_1304,20260304,1
25013ILA_1304,20260305,1
25013ILA_1304,20260309,1
25013ILA_1304,20260310,1
25013ILA_1304,20260311,1
25013ILA_1304,20260312,1
25013ILA_1304,20260316,1
25013ILA_1304,20260317,1
25013ILA_1304,20260318,1
25013ILA_1304,20260319,1
25013ILA_1304,20260323,1
25013ILA_1304,20260324,1
25013ILA_1304,20260325,1
25013ILA_1304,20260326,1
25013ILA_1304,20260406,1
25013ILA_1304,20260407,1
25013ILA_1304,20260408,1
25013ILA_1304,20260409,1
25013ILA_1304,20260413,1
25013ILA_1304,20260414,1
25013ILA_1304,20260415,1
25013ILA_1304,20260416,1
25013ILA_1304,20260420,1
25013ILA_1304,20260421,1
25013ILA_1304,20260422,1
25013ILA_1304,20260423,1
25013ILA_1304,20260427,1
25013ILA_1304,20260428,1
25013ILA_1304,20260429,1
25013ILA_1304,20260430,1
25013ILA_1304,20260504,1
25013ILA_1304,20260505,1
25013ILA_1304,20260506,1
25013ILA_1304,20260507,1
25013ILA_1304,20260511,1
25013ILA_1304,20260512,1
25013ILA_1304,20260513,1
25013ILA_1304,20260514,1
25013ILA_1304,20260518,1
25013ILA_1304,20260519,1
25013ILA_1304,20260520,1
25013ILA_1304,20260521,1
25013ILA_1304,20260526,1
25013ILA_1304,20260527,1
25013ILA_1304,20260528,1
25013ILA_1304,20260601,1
25013ILA_1304,20260602,1
25013ILA_1304,20260603,1
25013ILA_1304,20260604,1
25014ILA_1401,20251216,1
25014ILA_1401,20251217,1
25014ILA_1401,20251218,1
25014ILA_1401,20260107,1
25014ILA_1401,20260108,1
25014ILA_1401,20260112,1
25014ILA_1401,20260113,1
25014ILA_1401,20260114,1
25014ILA_1401,20260115,1
25014ILA_1401,20260128,1
25014ILA_1401,20260129,1
25014ILA_1401,20260202,1
25014ILA_1401,20260203,1
25014ILA_1401,20260204,1
25014ILA_1401,20260205,1
25014ILA_1401,20260209,1
25014ILA_1401,20260210,1
25014ILA_1401,20260211,1
25014ILA_1401,20260212,1
25014ILA_1401,20260223,1
25014ILA_1401,20260224,1
25014ILA_1401,20260225,1
25014ILA_1401,20260226,1
25014ILA_1401,20260302,1
25014ILA_1401,20260303,1
25014ILA_1401,20260304,1
25014ILA_1401,20260305,1
25014ILA_1401,20260309,1
25014ILA_1401,20260310,1
25014ILA_1401,20260311,1
25014ILA_1401,20260312,1
25014ILA_1401,20260316,1
25014ILA_1401,20260317,1
25014ILA_1401,20260318,1
25014ILA_1401,20260319,1
25014ILA_1401,20260323,1
25014ILA_1401,20260324,1
25014ILA_1401,20260325,1
25014ILA_1401,20260326,1
25014ILA_1401,20260406,1
25014ILA_1401,20260407,1
25014ILA_1401,20260408,1
25014ILA_1401,20260409,1
25014ILA_1401,20260413,1
25014ILA_1401,20260414,1
25014ILA_1401,20260415,1
25014ILA_1401,20260416,1
25014ILA_1401,20260420,1
25014ILA_1401,20260421,1
25014ILA_1401,20260422,1
25014ILA_1401,20260423,1
25014ILA_1401,20260427,1
25014ILA_1401,20260428,1
25014ILA_1401,20260429,1
25014ILA_1401,20260430,1
25014ILA_1401,20260504,1
25014ILA_1401,20260505,1
25014ILA_1401,20260506,1
25014ILA_1401,20260507,1
25014ILA_1401,20260511,1
25014ILA_1401,20260512,1
25014ILA_1401,20260513,1
25014ILA_1401,20260514,1
25014ILA_1401,20260518,1
25014ILA_1401,20260519,1
25014ILA_1401,20260520,1
25014ILA_1401,20260521,1
25014ILA_1401,20260526,1
25014ILA_1401,20260527,1
25014ILA_1401,20260528,1
25014ILA_1401,20260601,1
25014ILA_1401,20260602,1
25014ILA_1401,20260603,1
25014ILA_1401,20260604,1
25014ILA_1402,20251216,1
25014ILA_1402,20251217,1
25014ILA_1402,20251218,1
25014ILA_1402,20260107,1
25014ILA_1402,20260108,1
25014ILA_1402,20260112,1
25014ILA_1402,20260113,1
25014ILA_1402,20260114,1
25014ILA_1402,20260115,1
25014ILA_1402,20260128,1
25014ILA_1402,20260129,1
25014ILA_1402,20260202,1
25014ILA_1402,20260203,1
25014ILA_1402,20260204,1
25014ILA_1402,20260205,1
25014ILA_1402,20260209,1
25014ILA_1402,20260210,1
25014ILA_1402,20260211,1
25014ILA_1402,20260212,1
25014ILA_1402,20260223,1
25014ILA_1402,20260224,1
25014ILA_1402,20260225,1
25014ILA_1402,20260226,1
25014ILA_1402,20260302,1
25014ILA_1402,20260303,1
25014ILA_1402,20260304,1
25014ILA_1402,20260305,1
25014ILA_1402,20260309,1
25014ILA_1402,20260310,1
25014ILA_1402,20260311,1
25014ILA_1402,20260312,1
25014ILA_1402,20260316,1
25014ILA_1402,20260317,1
25014ILA_1402,20260318,1
25014ILA_1402,20260319,1
25014ILA_1402,20260323,1
25014ILA_1402,20260324,1
25014ILA_1402,20260325,1
25014ILA_1402,20260326,1
25014ILA_1402,20260406,1
25014ILA_1402,20260407,1
25014ILA_1402,20260408,1
25014ILA_1402,20260409,1
25014ILA_1402,20260413,1
25014ILA_1402,20260414,1
25014ILA_1402,20260415,1
25014ILA_1402,20260416,1
25014ILA_1402,20260420,1
25014ILA_1402,20260421,1
25014ILA_1402,20260422,1
25014ILA_1402,20260423,1
25014ILA_1402,20260427,1
25014ILA_1402,20260428,1
25014ILA_1402,20260429,1
25014ILA_1402,20260430,1
25014ILA_1402,20260504,1
25014ILA_1402,20260505,1
25014ILA_1402,20260506,1
25014ILA_1402,20260507,1
25014ILA_1402,20260511,1
25014ILA_1402,20260512,1
25014ILA_1402,20260513,1
25014ILA_1402,20260514,1
25014ILA_1402,20260518,1
25014ILA_1402,20260519,1
25014ILA_1402,20260520,1
25014ILA_1402,20260521,1
25014ILA_1402,20260526,1
25014ILA_1402,20260527,1
25014ILA_1402,20260528,1
25014ILA_1402,20260601,1
25014ILA_1402,20260602,1
25014ILA_1402,20260603,1
25014ILA_1402,20260604,1
25016ILB_1601,20251216,1
25016ILB_1601,20251217,1
25016ILB_1601,20251218,1
25016ILB_1601,20260107,1
25016ILB_1601,20260108,1
25016ILB_1601,20260112,1
25016ILB_1601,20260113,1
25016ILB_1601,20260114,1
25016ILB_1601,20260115,1
25016ILB_1601,20260128,1
25016ILB_1601,20260129,1
25016ILB_1601,20260202,1
25016ILB_1601,20260203,1
25016ILB_1601,20260204,1
25016ILB_1601,20260205,1
25016ILB_1601,20260209,1
25016ILB_1601,20260210,1
25016ILB_1601,20260211,1
25016ILB_1601,20260212,1
25016ILB_1601,20260223,1
25016ILB_1601,20260224,1
25016ILB_1601,20260225,1
25016ILB_1601,20260226,1
25016ILB_1601,20260302,1
25016ILB_1601,20260303,1
25016ILB_1601,20260304,1
25016ILB_1601,20260305,1
25016ILB_1601,20260309,1
25016ILB_1601,20260310,1
25016ILB_1601,20260311,1
25016ILB_1601,20260312,1
25016ILB_1601,20260316,1
25016ILB_1601,20260317,1
25016ILB_1601,20260318,1
25016ILB_1601,20260319,1
25016ILB_1601,20260323,1
25016ILB_1601,20260324,1
25016ILB_1601,20260325,1
25016ILB_1601,20260326,1
25016ILB_1601,20260406,1
25016ILB_1601,20260407,1
25016ILB_1601,20260408,1
25016ILB_1601,20260409,1
25016ILB_1601,20260413,1
25016ILB_1601,20260414,1
25016ILB_1601,20260415,1
25016ILB_1601,20260416,1
25016ILB_1601,20260420,1
25016ILB_1601,20260421,1
25016ILB_1601,20260422,1
25016ILB_1601,20260423,1
25016ILB_1601,20260427,1
25016ILB_1601,20260428,1
25016ILB_1601,20260429,1
25016ILB_1601,20260430,1
25016ILB_1601,20260504,1
25016ILB_1601,20260505,1
25016ILB_1601,20260506,1
25016ILB_1601,20260507,1
25016ILB_1601,20260511,1
25016ILB_1601,20260512,1
25016ILB_1601,20260513,1
25016ILB_1601,20260514,1
25016ILB_1601,20260518,1
25016ILB_1601,20260519,1
25016ILB_1601,20260520,1
25016ILB_1601,20260521,1
25016ILB_1601,20260526,1
25016ILB_1601,20260527,1
25016ILB_1601,20260528,1
25016ILB_1601,20260601,1
25016ILB_1601,20260602,1
25016ILB_1601,20260603,1
25016ILB_1601,20260604,1
25016ILB_1602,20251216,1
25016ILB_1602,20251217,1
25016ILB_1602,20251218,1
25016ILB_1602,20260107,1
25016ILB_1602,20260108,1
25016ILB_1602,20260112,1
25016ILB_1602,20260113,1
25016ILB_1602,20260114,1
25016ILB_1602,20260115,1
25016ILB_1602,20260128,1
25016ILB_1602,20260129,1
25016ILB_1602,20260202,1
25016ILB_1602,20260203,1
25016ILB_1602,20260204,1
25016ILB_1602,20260205,1
25016ILB_1602,20260209,1
25016ILB_1602,20260210,1
25016ILB_1602,20260211,1
25016ILB_1602,20260212,1
25016ILB_1602,20260223,1
25016ILB_1602,20260224,1
25016ILB_1602,20260225,1
25016ILB_1602,20260226,1
25016ILB_1602,20260302,1
25016ILB_1602,20260303,1
25016ILB_1602,20260304,1
25016ILB_1602,20260305,1
25016ILB_1602,20260309,1
25016ILB_1602,20260310,1
25016ILB_1602,20260311,1
25016ILB_1602,20260312,1
25016ILB_1602,20260316,1
25016ILB_1602,20260317,1
25016ILB_1602,20260318,1
25016ILB_1602,20260319,1
25016ILB_1602,20260323,1
25016ILB_1602,20260324,1
25016ILB_1602,20260325,1
25016ILB_1602,20260326,1
25016ILB_1602,20260406,1
25016ILB_1602,20260407,1
25016ILB_1602,20260408,1
25016ILB_1602,20260409,1
25016ILB_1602,20260413,1
25016ILB_1602,20260414,1
25016ILB_1602,20260415,1
25016ILB_1602,20260416,1
25016ILB_1602,20260420,1
25016ILB_1602,20260421,1
25016ILB_1602,20260422,1
25016ILB_1602,20260423,1
25016ILB_1602,20260427,1
25016ILB_1602,20260428,1
25016ILB_1602,20260429,1
25016ILB_1602,20260430,1
25016ILB_1602,20260504,1
25016ILB_1602,20260505,1
25016ILB_1602,20260506,1
25016ILB_1602,20260507,1
25016ILB_1602,20260511,1
25016ILB_1602,20260512,1
25016ILB_1602,20260513,1
25016ILB_1602,20260514,1
25016ILB_1602,20260518,1
25016ILB_1602,20260519,1
25016ILB_1602,20260520,1
25016ILB_1602,20260521,1
25016ILB_1602,20260526,1
25016ILB_1602,20260527,1
25016ILB_1602,20260528,1
25016ILB_1602,20260601,1
25016ILB_1602,20260602,1
25016ILB_1602,20260603,1
25016ILB_1602,20260604,1
25016ILB_1611,20251216,1
25016ILB_1611,20251217,1
25016ILB_1611,20251218,1
25016ILB_1611,20260107,1
25016ILB_1611,20260108,1
25016ILB_1611,20260112,1
25016ILB_1611,20260113,1
25016ILB_1611,20260114,1
25016ILB_1611,20260115,1
25016ILB_1611,20260128,1
25016ILB_1611,20260129,1
25016ILB_1611,20260202,1
25016ILB_1611,20260203,1
25016ILB_1611,20260204,1
25016ILB_1611,20260205,1
25016ILB_1611,20260209,1
25016ILB_1611,20260210,1
25016ILB_1611,20260211,1
25016ILB_1611,20260212,1
25016ILB_1611,20260223,1
25016ILB_1611,20260224,1
25016ILB_1611,20260225,1
25016ILB_1611,20260226,1
25016ILB_1611,20260302,1
25016ILB_1611,20260303,1
25016ILB_1611,20260304,1
25016ILB_1611,20260305,1
25016ILB_1611,20260309,1
25016ILB_1611,20260310,1
25016ILB_1611,20260311,1
25016ILB_1611,20260312,1
25016ILB_1611,20260316,1
25016ILB_1611,20260317,1
25016ILB_1611,20260318,1
25016ILB_1611,20260319,1
25016ILB_1611,20260323,1
25016ILB_1611,20260324,1
25016ILB_1611,20260325,1
25016ILB_1611,20260326,1
25016ILB_1611,20260406,1
25016ILB_1611,20260407,1
25016ILB_1611,20260408,1
25016ILB_1611,20260409,1
25016ILB_1611,20260413,1
25016ILB_1611,20260414,1
25016ILB_1611,20260415,1
25016ILB_1611,20260416,1
25016ILB_1611,20260420,1
25016ILB_1611,20260421,1
25016ILB_1611,20260422,1
25016ILB_1611,20260423,1
25016ILB_1611,20260427,1
25016ILB_1611,20260428,1
25016ILB_1611,20260429,1
25016ILB_1611,20260430,1
25016ILB_1611,20260504,1
25016ILB_1611,20260505,1
25016ILB_1611,20260506,1
25016ILB_1611,20260507,1
25016ILB_1611,20260511,1
25016ILB_1611,20260512,1
25016ILB_1611,20260513,1
25016ILB_1611,20260514,1
25016ILB_1611,20260518,1
25016ILB_1611,20260519,1
25016ILB_1611,20260520,1
25016ILB_1611,20260521,1
25016ILB_1611,20260526,1
25016ILB_1611,20260527,1
25016ILB_1611,20260528,1
25016ILB_1611,20260601,1
25016ILB_1611,20260602,1
25016ILB_1611,20260603,1
25016ILB_1611,20260604,1
25016ILB_1612,20251216,1
25016ILB_1612,20251217,1
25016ILB_1612,20251218,1
25016ILB_1612,20260107,1
25016ILB_1612,20260108,1
25016ILB_1612,20260112,1
25016ILB_1612,20260113,1
25016ILB_1612,20260114,1
25016ILB_1612,20260115,1
25016ILB_1612,20260128,1
25016ILB_1612,20260129,1
25016ILB_1612,20260202,1
25016ILB_1612,20260203,1
25016ILB_1612,20260204,1
25016ILB_1612,20260205,1
25016ILB_1612,20260209,1
25016ILB_1612,20260210,1
25016ILB_1612,20260211,1
25016ILB_1612,20260212,1
25016ILB_1612,20260223,1
25016ILB_1612,20260224,1
25016ILB_1612,20260225,1
25016ILB_1612,20260226,1
25016ILB_1612,20260302,1
25016ILB_1612,20260303,1
25016ILB_1612,20260304,1
25016ILB_1612,20260305,1
25016ILB_1612,20260309,1
25016ILB_1612,20260310,1
25016ILB_1612,20260311,1
25016ILB_1612,20260312,1
25016ILB_1612,20260316,1
25016ILB_1612,20260317,1
25016ILB_1612,20260318,1
25016ILB_1612,20260319,1
25016ILB_1612,20260323,1
25016ILB_1612,20260324,1
25016ILB_1612,20260325,1
25016ILB_1612,20260326,1
25016ILB_1612,20260406,1
25016ILB_1612,20260407,1
25016ILB_1612,20260408,1
25016ILB_1612,20260409,1
25016ILB_1612,20260413,1
25016ILB_1612,20260414,1
25016ILB_1612,20260415,1
25016ILB_1612,20260416,1
25016ILB_1612,20260420,1
25016ILB_1612,20260421,1
25016ILB_1612,20260422,1
25016ILB_1612,20260423,1
25016ILB_1612,20260427,1
25016ILB_1612,20260428,1
25016ILB_1612,20260429,1
25016ILB_1612,20260430,1
25016ILB_1612,20260504,1
25016ILB_1612,20260505,1
25016ILB_1612,20260506,1
25016ILB_1612,20260507,1
25016ILB_1612,20260511,1
25016ILB_1612,20260512,1
25016ILB_1612,20260513,1
25016ILB_1612,20260514,1
25016ILB_1612,20260518,1
25016ILB_1612,20260519,1
25016ILB_1612,20260520,1
25016ILB_1612,20260521,1
25016ILB_1612,20260526,1
25016ILB_1612,20260527,1
25016ILB_1612,20260528,1
25016ILB_1612,20260601,1
25016ILB_1612,20260602,1
25016ILB_1612,20260603,1
25016ILB_1612,20260604,1
25017ILA_1701,20251216,1
25017ILA_1701,20251217,1
25017ILA_1701,20251218,1
25017ILA_1701,20260107,1
25017ILA_1701,20260108,1
25017ILA_1701,20260112,1
25017ILA_1701,20260113,1
25017ILA_1701,20260114,1
25017ILA_1701,20260115,1
25017ILA_1701,20260128,1
25017ILA_1701,20260129,1
25017ILA_1701,20260202,1
25017ILA_1701,20260203,1
25017ILA_1701,20260204,1
25017ILA_1701,20260205,1
25017ILA_1701,20260209,1
25017ILA_1701,20260210,1
25017ILA_1701,20260211,1
25017ILA_1701,20260212,1
25017ILA_1701,20260223,1
25017ILA_1701,20260224,1
25017ILA_1701,20260225,1
25017ILA_1701,20260226,1
25017ILA_1701,20260302,1
25017ILA_1701,20260303,1
25017ILA_1701,20260304,1
25017ILA_1701,20260305,1
25017ILA_1701,20260309,1
25017ILA_1701,20260310,1
25017ILA_1701,20260311,1
25017ILA_1701,20260312,1
25017ILA_1701,20260316,1
25017ILA_1701,20260317,1
25017ILA_1701,20260318,1
25017ILA_1701,20260319,1
25017ILA_1701,20260323,1
25017ILA_1701,20260324,1
25017ILA_1701,20260325,1
25017ILA_1701,20260326,1
25017ILA_1701,20260406,1
25017ILA_1701,20260407,1
25017ILA_1701,20260408,1
25017ILA_1701,20260409,1
25017ILA_1701,20260413,1
25017ILA_1701,20260414,1
25017ILA_1701,20260415,1
25017ILA_1701,20260416,1
25017ILA_1701,20260420,1
25017ILA_1701,20260421,1
25017ILA_1701,20260422,1
25017ILA_1701,20260423,1
25017ILA_1701,20260427,1
25017ILA_1701,20260428,1
25017ILA_1701,20260429,1
25017ILA_1701,20260430,1
25017ILA_1701,20260504,1
25017ILA_1701,20260505,1
25017ILA_1701,20260506,1
25017ILA_1701,20260507,1
25017ILA_1701,20260511,1
25017ILA_1701,20260512,1
25017ILA_1701,20260513,1
25017ILA_1701,20260514,1
25017ILA_1701,20260518,1
25017ILA_1701,20260519,1
25017ILA_1701,20260520,1
25017ILA_1701,20260521,1
25017ILA_1701,20260526,1
25017ILA_1701,20260527,1
25017ILA_1701,20260528,1
25017ILA_1701,20260601,1
25017ILA_1701,20260602,1
25017ILA_1701,20260603,1
25017ILA_1701,20260604,1
25017ILA_1702,20251216,1
25017ILA_1702,20251217,1
25017ILA_1702,20251218,1
25017ILA_1702,20260107,1
25017ILA_1702,20260108,1
