route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4,25004IFA_0411,25004IFA_0411_11,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004IFA_0411,25004IFA_0411_12,BARRIO PESQUERO,0,0411,Route_185
4,25004IFA_0411,25004IFA_0411_13,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004IFA_0411,25004IFA_0411_14,BARRIO PESQUERO,0,0411,Route_185
4,25004IFA_0412,25004IFA_0412_2,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004IFA_0412,25004IFA_0412_3,BARRIO PESQUERO,0,0412,Route_185
4,25004IFA_0412,25004IFA_0412_4,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004IFA_0412,25004IFA_0412_5,BARRIO PESQUERO,0,0412,Route_185
4,25004IFA_0412,25004IFA_0412_6,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004IFA_0412,25004IFA_0412_7,BARRIO PESQUERO,0,0412,Route_185
4,25004IFA_0412,25004IFA_0412_8,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004IFA_0412,25004IFA_0412_9,BARRIO PESQUERO,0,0412,Route_185
4,25004IFA_0412,25004IFA_0412_10,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004IFA_0412,25004IFA_0412_11,BARRIO PESQUERO,0,0412,Route_185
4,25004IFA_0412,25004IFA_0412_12,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004IFA_0412,25004IFA_0412_13,BARRIO PESQUERO,0,0412,Route_185
4,25004IFA_0412,25004IFA_0412_14,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004IFA_0412,25004IFA_0412_15,BARRIO PESQUERO,0,0412,Route_185
4,25004IFA_0413,25004IFA_0413_2,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004IFA_0413,25004IFA_0413_3,BARRIO PESQUERO,0,0413,Route_185
4,25004IFA_0413,25004IFA_0413_4,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004IFA_0413,25004IFA_0413_5,BARRIO PESQUERO,0,0413,Route_185
4,25004IFA_0413,25004IFA_0413_6,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004IFA_0413,25004IFA_0413_7,BARRIO PESQUERO,0,0413,Route_185
4,25004IFA_0413,25004IFA_0413_8,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004IFA_0413,25004IFA_0413_9,BARRIO PESQUERO,0,0413,Route_185
4,25004IFA_0413,25004IFA_0413_10,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004IFA_0413,25004IFA_0413_11,BARRIO PESQUERO,0,0413,Route_185
4,25004IFA_0413,25004IFA_0413_12,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004IFA_0413,25004IFA_0413_13,BARRIO PESQUERO,0,0413,Route_185
4,25004IFA_0413,25004IFA_0413_14,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILA_0401,25004ILA_0401_2,BARRIO PESQUERO,0,0401,Route_187
4,25004ILA_0401,25004ILA_0401_3,RECTORADO,1,0401,Route_184
4,25004ILA_0401,25004ILA_0401_4,BARRIO PESQUERO,0,0401,Route_183
4,25004ILA_0401,25004ILA_0401_5,RECTORADO,1,0401,Route_184
4,25004ILA_0401,25004ILA_0401_6,BARRIO PESQUERO,0,0401,Route_183
4,25004ILA_0401,25004ILA_0401_7,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ILA_0401,25004ILA_0401_8,BARRIO PESQUERO,0,0401,Route_185
4,25004ILA_0401,25004ILA_0401_9,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ILA_0401,25004ILA_0401_10,BARRIO PESQUERO,0,0401,Route_185
4,25004ILA_0401,25004ILA_0401_11,RECTORADO,1,0401,Route_184
4,25004ILA_0401,25004ILA_0401_12,BARRIO PESQUERO,0,0401,Route_183
4,25004ILA_0401,25004ILA_0401_13,RECTORADO,1,0401,Route_184
4,25004ILA_0402,25004ILA_0402_2,BARRIO PESQUERO,0,0402,Route_183
4,25004ILA_0402,25004ILA_0402_3,RECTORADO,1,0402,Route_184
4,25004ILA_0402,25004ILA_0402_4,BARRIO PESQUERO,0,0402,Route_183
4,25004ILA_0402,25004ILA_0402_5,RECTORADO,1,0402,Route_184
4,25004ILA_0402,25004ILA_0402_6,BARRIO PESQUERO,0,0402,Route_183
4,25004ILA_0402,25004ILA_0402_7,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ILA_0402,25004ILA_0402_8,BARRIO PESQUERO,0,0402,Route_185
4,25004ILA_0402,25004ILA_0402_9,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ILA_0402,25004ILA_0402_10,BARRIO PESQUERO,0,0402,Route_185
4,25004ILA_0402,25004ILA_0402_11,RECTORADO,1,0402,Route_184
4,25004ILA_0402,25004ILA_0402_12,BARRIO PESQUERO,0,0402,Route_183
4,25004ILA_0402,25004ILA_0402_13,RECTORADO,1,0402,Route_184
4,25004ILA_0403,25004ILA_0403_2,BARRIO PESQUERO,0,0403,Route_187
4,25004ILA_0403,25004ILA_0403_3,RECTORADO,1,0403,Route_184
4,25004ILA_0403,25004ILA_0403_4,BARRIO PESQUERO,0,0403,Route_183
4,25004ILA_0403,25004ILA_0403_5,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ILA_0403,25004ILA_0403_6,BARRIO PESQUERO,0,0403,Route_185
4,25004ILA_0403,25004ILA_0403_7,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ILA_0403,25004ILA_0403_8,BARRIO PESQUERO,0,0403,Route_185
4,25004ILA_0403,25004ILA_0403_9,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ILA_0403,25004ILA_0403_10,BARRIO PESQUERO,0,0403,Route_185
4,25004ILA_0403,25004ILA_0403_11,RECTORADO,1,0403,Route_184
4,25004ILA_0403,25004ILA_0403_12,BARRIO PESQUERO,0,0403,Route_183
4,25004ILA_0403,25004ILA_0403_13,RECTORADO,1,0403,Route_184
13,25004ILA_0404,25004ILA_0404_2,LLUJA,1,0404,Route_36
13,25004ILA_0404,25004ILA_0404_3,CUETO por REINA VICTORIA,0,0404,Route_375
4,25004ILA_0404,25004ILA_0404_4,BARRIO PESQUERO,0,0404,Route_183
4,25004ILA_0404,25004ILA_0404_5,RECTORADO,1,0404,Route_184
4,25004ILA_0404,25004ILA_0404_6,BARRIO PESQUERO,0,0404,Route_183
4,25004ILA_0404,25004ILA_0404_7,INTERCAMBIADOR SARDINERO,1,0404,Route_186
4,25004ILA_0404,25004ILA_0404_8,BARRIO PESQUERO,0,0404,Route_185
4,25004ILA_0404,25004ILA_0404_9,INTERCAMBIADOR SARDINERO,1,0404,Route_186
4,25004ILA_0404,25004ILA_0404_10,BARRIO PESQUERO,0,0404,Route_185
4,25004ILA_0404,25004ILA_0404_11,INTERCAMBIADOR SARDINERO,1,0404,Route_186
4,25004ILA_0404,25004ILA_0404_12,BARRIO PESQUERO,0,0404,Route_185
4,25004ILA_0404,25004ILA_0404_13,RECTORADO,1,0404,Route_184
4,25004ILA_0404,25004ILA_0404_14,BARRIO PESQUERO,0,0404,Route_183
4,25004ILA_0411,25004ILA_0411_2,BARRIO PESQUERO,0,0411,Route_183
4,25004ILA_0411,25004ILA_0411_3,RECTORADO,1,0411,Route_184
4,25004ILA_0411,25004ILA_0411_4,BARRIO PESQUERO,0,0411,Route_183
4,25004ILA_0411,25004ILA_0411_5,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ILA_0411,25004ILA_0411_6,BARRIO PESQUERO,0,0411,Route_185
4,25004ILA_0411,25004ILA_0411_7,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ILA_0411,25004ILA_0411_8,BARRIO PESQUERO,0,0411,Route_185
4,25004ILA_0411,25004ILA_0411_9,RECTORADO,1,0411,Route_184
4,25004ILA_0411,25004ILA_0411_10,BARRIO PESQUERO,0,0411,Route_183
4,25004ILA_0411,25004ILA_0411_11,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ILA_0411,25004ILA_0411_12,BARRIO PESQUERO,0,0411,Route_185
4,25004ILA_0411,25004ILA_0411_13,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ILA_0412,25004ILA_0412_2,BARRIO PESQUERO,0,0412,Route_183
4,25004ILA_0412,25004ILA_0412_3,RECTORADO,1,0412,Route_184
4,25004ILA_0412,25004ILA_0412_4,BARRIO PESQUERO,0,0412,Route_183
4,25004ILA_0412,25004ILA_0412_5,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILA_0412,25004ILA_0412_6,BARRIO PESQUERO,0,0412,Route_185
4,25004ILA_0412,25004ILA_0412_7,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILA_0412,25004ILA_0412_8,BARRIO PESQUERO,0,0412,Route_185
4,25004ILA_0412,25004ILA_0412_9,RECTORADO,1,0412,Route_184
4,25004ILA_0412,25004ILA_0412_10,BARRIO PESQUERO,0,0412,Route_183
4,25004ILA_0412,25004ILA_0412_11,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILA_0412,25004ILA_0412_12,BARRIO PESQUERO,0,0412,Route_185
4,25004ILA_0412,25004ILA_0412_13,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILA_0413,25004ILA_0413_2,BARRIO PESQUERO,0,0413,Route_183
4,25004ILA_0413,25004ILA_0413_3,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILA_0413,25004ILA_0413_4,BARRIO PESQUERO,0,0413,Route_185
4,25004ILA_0413,25004ILA_0413_5,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILA_0413,25004ILA_0413_6,BARRIO PESQUERO,0,0413,Route_185
4,25004ILA_0413,25004ILA_0413_7,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILA_0413,25004ILA_0413_8,BARRIO PESQUERO,0,0413,Route_185
4,25004ILA_0413,25004ILA_0413_9,RECTORADO,1,0413,Route_184
4,25004ILA_0413,25004ILA_0413_10,BARRIO PESQUERO,0,0413,Route_183
4,25004ILA_0413,25004ILA_0413_11,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILA_0413,25004ILA_0413_12,BARRIO PESQUERO,0,0413,Route_185
4,25004ILA_0413,25004ILA_0413_13,INTERCAMBIADOR SARDINERO,1,0413,Route_186
100,25004ILA_0413,25004ILA_0413_14,INT. AVDA. VALDECILLA,1,0413,Route_174
4,25004ILA_0414,25004ILA_0414_2,BARRIO PESQUERO,0,0414,Route_183
4,25004ILA_0414,25004ILA_0414_3,RECTORADO,1,0414,Route_184
4,25004ILA_0414,25004ILA_0414_4,BARRIO PESQUERO,0,0414,Route_183
4,25004ILA_0414,25004ILA_0414_5,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILA_0414,25004ILA_0414_6,BARRIO PESQUERO,0,0414,Route_185
4,25004ILA_0414,25004ILA_0414_7,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILA_0414,25004ILA_0414_8,BARRIO PESQUERO,0,0414,Route_185
4,25004ILA_0414,25004ILA_0414_9,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILA_0414,25004ILA_0414_10,BARRIO PESQUERO,0,0414,Route_185
4,25004ILA_0414,25004ILA_0414_11,RECTORADO,1,0414,Route_184
4,25004ILA_0414,25004ILA_0414_12,BARRIO PESQUERO,0,0414,Route_183
4,25004ILA_0414,25004ILA_0414_13,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILA_0414,25004ILA_0414_14,BARRIO PESQUERO,0,0414,Route_185
4,25004ILB_0401,25004ILB_0401_2,BARRIO PESQUERO,0,0401,Route_187
4,25004ILB_0401,25004ILB_0401_3,RECTORADO,1,0401,Route_184
4,25004ILB_0401,25004ILB_0401_4,BARRIO PESQUERO,0,0401,Route_183
4,25004ILB_0401,25004ILB_0401_5,RECTORADO,1,0401,Route_184
4,25004ILB_0401,25004ILB_0401_6,BARRIO PESQUERO,0,0401,Route_183
4,25004ILB_0401,25004ILB_0401_7,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ILB_0401,25004ILB_0401_8,BARRIO PESQUERO,0,0401,Route_185
4,25004ILB_0401,25004ILB_0401_9,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ILB_0401,25004ILB_0401_10,BARRIO PESQUERO,0,0401,Route_185
4,25004ILB_0401,25004ILB_0401_11,RECTORADO,1,0401,Route_184
4,25004ILB_0401,25004ILB_0401_12,BARRIO PESQUERO,0,0401,Route_183
4,25004ILB_0401,25004ILB_0401_13,RECTORADO,1,0401,Route_184
4,25004ILB_0402,25004ILB_0402_2,BARRIO PESQUERO,0,0402,Route_183
4,25004ILB_0402,25004ILB_0402_3,RECTORADO,1,0402,Route_184
4,25004ILB_0402,25004ILB_0402_4,BARRIO PESQUERO,0,0402,Route_183
4,25004ILB_0402,25004ILB_0402_5,RECTORADO,1,0402,Route_184
4,25004ILB_0402,25004ILB_0402_6,BARRIO PESQUERO,0,0402,Route_183
4,25004ILB_0402,25004ILB_0402_7,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ILB_0402,25004ILB_0402_8,BARRIO PESQUERO,0,0402,Route_185
4,25004ILB_0402,25004ILB_0402_9,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ILB_0402,25004ILB_0402_10,BARRIO PESQUERO,0,0402,Route_185
4,25004ILB_0402,25004ILB_0402_11,RECTORADO,1,0402,Route_184
4,25004ILB_0402,25004ILB_0402_12,BARRIO PESQUERO,0,0402,Route_183
4,25004ILB_0402,25004ILB_0402_13,RECTORADO,1,0402,Route_184
4,25004ILB_0403,25004ILB_0403_2,BARRIO PESQUERO,0,0403,Route_187
4,25004ILB_0403,25004ILB_0403_3,RECTORADO,1,0403,Route_184
4,25004ILB_0403,25004ILB_0403_4,BARRIO PESQUERO,0,0403,Route_183
4,25004ILB_0403,25004ILB_0403_5,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ILB_0403,25004ILB_0403_6,BARRIO PESQUERO,0,0403,Route_185
4,25004ILB_0403,25004ILB_0403_7,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ILB_0403,25004ILB_0403_8,BARRIO PESQUERO,0,0403,Route_185
4,25004ILB_0403,25004ILB_0403_9,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ILB_0403,25004ILB_0403_10,BARRIO PESQUERO,0,0403,Route_185
4,25004ILB_0403,25004ILB_0403_11,RECTORADO,1,0403,Route_184
4,25004ILB_0403,25004ILB_0403_12,BARRIO PESQUERO,0,0403,Route_183
4,25004ILB_0403,25004ILB_0403_13,RECTORADO,1,0403,Route_184
13,25004ILB_0404,25004ILB_0404_2,LLUJA,1,0404,Route_36
13,25004ILB_0404,25004ILB_0404_3,CUETO por REINA VICTORIA,0,0404,Route_375
4,25004ILB_0404,25004ILB_0404_4,BARRIO PESQUERO,0,0404,Route_183
4,25004ILB_0404,25004ILB_0404_5,RECTORADO,1,0404,Route_184
4,25004ILB_0404,25004ILB_0404_6,BARRIO PESQUERO,0,0404,Route_183
4,25004ILB_0404,25004ILB_0404_7,INTERCAMBIADOR SARDINERO,1,0404,Route_186
4,25004ILB_0404,25004ILB_0404_8,BARRIO PESQUERO,0,0404,Route_185
4,25004ILB_0404,25004ILB_0404_9,INTERCAMBIADOR SARDINERO,1,0404,Route_186
4,25004ILB_0404,25004ILB_0404_10,BARRIO PESQUERO,0,0404,Route_185
4,25004ILB_0404,25004ILB_0404_11,INTERCAMBIADOR SARDINERO,1,0404,Route_186
4,25004ILB_0404,25004ILB_0404_12,BARRIO PESQUERO,0,0404,Route_185
4,25004ILB_0404,25004ILB_0404_13,RECTORADO,1,0404,Route_184
4,25004ILB_0404,25004ILB_0404_14,BARRIO PESQUERO,0,0404,Route_183
4,25004ILB_0411,25004ILB_0411_2,BARRIO PESQUERO,0,0411,Route_183
4,25004ILB_0411,25004ILB_0411_3,RECTORADO,1,0411,Route_184
4,25004ILB_0411,25004ILB_0411_4,BARRIO PESQUERO,0,0411,Route_183
4,25004ILB_0411,25004ILB_0411_5,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ILB_0411,25004ILB_0411_6,BARRIO PESQUERO,0,0411,Route_185
4,25004ILB_0411,25004ILB_0411_7,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ILB_0411,25004ILB_0411_8,BARRIO PESQUERO,0,0411,Route_185
4,25004ILB_0411,25004ILB_0411_9,RECTORADO,1,0411,Route_184
4,25004ILB_0411,25004ILB_0411_10,BARRIO PESQUERO,0,0411,Route_183
4,25004ILB_0411,25004ILB_0411_11,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ILB_0411,25004ILB_0411_12,BARRIO PESQUERO,0,0411,Route_185
4,25004ILB_0412,25004ILB_0412_2,BARRIO PESQUERO,0,0412,Route_183
4,25004ILB_0412,25004ILB_0412_3,RECTORADO,1,0412,Route_184
4,25004ILB_0412,25004ILB_0412_4,BARRIO PESQUERO,0,0412,Route_183
4,25004ILB_0412,25004ILB_0412_5,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILB_0412,25004ILB_0412_6,BARRIO PESQUERO,0,0412,Route_185
4,25004ILB_0412,25004ILB_0412_7,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILB_0412,25004ILB_0412_8,BARRIO PESQUERO,0,0412,Route_185
4,25004ILB_0412,25004ILB_0412_9,RECTORADO,1,0412,Route_184
4,25004ILB_0412,25004ILB_0412_10,BARRIO PESQUERO,0,0412,Route_183
4,25004ILB_0412,25004ILB_0412_11,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILB_0412,25004ILB_0412_12,BARRIO PESQUERO,0,0412,Route_185
4,25004ILB_0412,25004ILB_0412_13,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ILB_0413,25004ILB_0413_2,BARRIO PESQUERO,0,0413,Route_183
4,25004ILB_0413,25004ILB_0413_3,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILB_0413,25004ILB_0413_4,BARRIO PESQUERO,0,0413,Route_185
4,25004ILB_0413,25004ILB_0413_5,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILB_0413,25004ILB_0413_6,BARRIO PESQUERO,0,0413,Route_185
4,25004ILB_0413,25004ILB_0413_7,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILB_0413,25004ILB_0413_8,BARRIO PESQUERO,0,0413,Route_185
4,25004ILB_0413,25004ILB_0413_9,RECTORADO,1,0413,Route_184
4,25004ILB_0413,25004ILB_0413_10,BARRIO PESQUERO,0,0413,Route_183
4,25004ILB_0413,25004ILB_0413_11,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ILB_0413,25004ILB_0413_12,BARRIO PESQUERO,0,0413,Route_185
4,25004ILB_0413,25004ILB_0413_13,INTERCAMBIADOR SARDINERO,1,0413,Route_186
100,25004ILB_0413,25004ILB_0413_14,INT. AVDA. VALDECILLA,1,0413,Route_174
4,25004ILB_0414,25004ILB_0414_2,BARRIO PESQUERO,0,0414,Route_183
4,25004ILB_0414,25004ILB_0414_3,RECTORADO,1,0414,Route_184
4,25004ILB_0414,25004ILB_0414_4,BARRIO PESQUERO,0,0414,Route_183
4,25004ILB_0414,25004ILB_0414_5,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILB_0414,25004ILB_0414_6,BARRIO PESQUERO,0,0414,Route_185
4,25004ILB_0414,25004ILB_0414_7,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILB_0414,25004ILB_0414_8,BARRIO PESQUERO,0,0414,Route_185
4,25004ILB_0414,25004ILB_0414_9,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILB_0414,25004ILB_0414_10,BARRIO PESQUERO,0,0414,Route_185
4,25004ILB_0414,25004ILB_0414_11,RECTORADO,1,0414,Route_184
4,25004ILB_0414,25004ILB_0414_12,BARRIO PESQUERO,0,0414,Route_183
4,25004ILB_0414,25004ILB_0414_13,INTERCAMBIADOR SARDINERO,1,0414,Route_186
4,25004ILB_0414,25004ILB_0414_14,BARRIO PESQUERO,0,0414,Route_185
4,25004ISA_0401,25004ISA_0401_2,BARRIO PESQUERO,0,0401,Route_185
4,25004ISA_0401,25004ISA_0401_3,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ISA_0401,25004ISA_0401_4,BARRIO PESQUERO,0,0401,Route_185
4,25004ISA_0401,25004ISA_0401_5,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ISA_0401,25004ISA_0401_6,BARRIO PESQUERO,0,0401,Route_185
4,25004ISA_0401,25004ISA_0401_7,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ISA_0401,25004ISA_0401_8,BARRIO PESQUERO,0,0401,Route_185
4,25004ISA_0401,25004ISA_0401_9,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ISA_0401,25004ISA_0401_10,BARRIO PESQUERO,0,0401,Route_185
4,25004ISA_0401,25004ISA_0401_11,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ISA_0401,25004ISA_0401_12,BARRIO PESQUERO,0,0401,Route_185
4,25004ISA_0401,25004ISA_0401_13,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ISA_0401,25004ISA_0401_14,BARRIO PESQUERO,0,0401,Route_185
4,25004ISA_0401,25004ISA_0401_15,INTERCAMBIADOR SARDINERO,1,0401,Route_186
4,25004ISA_0402,25004ISA_0402_2,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ISA_0402,25004ISA_0402_3,BARRIO PESQUERO,0,0402,Route_185
4,25004ISA_0402,25004ISA_0402_4,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ISA_0402,25004ISA_0402_5,BARRIO PESQUERO,0,0402,Route_185
4,25004ISA_0402,25004ISA_0402_6,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ISA_0402,25004ISA_0402_7,BARRIO PESQUERO,0,0402,Route_185
4,25004ISA_0402,25004ISA_0402_8,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ISA_0402,25004ISA_0402_9,BARRIO PESQUERO,0,0402,Route_185
4,25004ISA_0402,25004ISA_0402_10,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ISA_0402,25004ISA_0402_11,BARRIO PESQUERO,0,0402,Route_185
4,25004ISA_0402,25004ISA_0402_12,INTERCAMBIADOR SARDINERO,1,0402,Route_186
4,25004ISA_0403,25004ISA_0403_2,BARRIO PESQUERO,0,0403,Route_187
4,25004ISA_0403,25004ISA_0403_3,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ISA_0403,25004ISA_0403_4,BARRIO PESQUERO,0,0403,Route_185
4,25004ISA_0403,25004ISA_0403_5,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ISA_0403,25004ISA_0403_6,BARRIO PESQUERO,0,0403,Route_185
4,25004ISA_0403,25004ISA_0403_7,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ISA_0403,25004ISA_0403_8,BARRIO PESQUERO,0,0403,Route_185
4,25004ISA_0403,25004ISA_0403_9,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ISA_0403,25004ISA_0403_10,BARRIO PESQUERO,0,0403,Route_185
4,25004ISA_0403,25004ISA_0403_11,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ISA_0403,25004ISA_0403_12,BARRIO PESQUERO,0,0403,Route_185
4,25004ISA_0403,25004ISA_0403_13,INTERCAMBIADOR SARDINERO,1,0403,Route_186
4,25004ISA_0403,25004ISA_0403_14,BARRIO PESQUERO,0,0403,Route_185
4,25004ISA_0411,25004ISA_0411_2,BARRIO PESQUERO,0,0411,Route_185
4,25004ISA_0411,25004ISA_0411_3,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ISA_0411,25004ISA_0411_4,BARRIO PESQUERO,0,0411,Route_185
4,25004ISA_0411,25004ISA_0411_5,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ISA_0411,25004ISA_0411_6,BARRIO PESQUERO,0,0411,Route_185
4,25004ISA_0411,25004ISA_0411_7,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ISA_0411,25004ISA_0411_8,BARRIO PESQUERO,0,0411,Route_185
4,25004ISA_0411,25004ISA_0411_9,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ISA_0411,25004ISA_0411_10,BARRIO PESQUERO,0,0411,Route_185
4,25004ISA_0411,25004ISA_0411_11,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ISA_0411,25004ISA_0411_12,BARRIO PESQUERO,0,0411,Route_185
4,25004ISA_0411,25004ISA_0411_13,INTERCAMBIADOR SARDINERO,1,0411,Route_186
4,25004ISA_0411,25004ISA_0411_14,BARRIO PESQUERO,0,0411,Route_185
4,25004ISA_0412,25004ISA_0412_2,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ISA_0412,25004ISA_0412_3,BARRIO PESQUERO,0,0412,Route_185
4,25004ISA_0412,25004ISA_0412_4,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ISA_0412,25004ISA_0412_5,BARRIO PESQUERO,0,0412,Route_185
4,25004ISA_0412,25004ISA_0412_6,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ISA_0412,25004ISA_0412_7,BARRIO PESQUERO,0,0412,Route_185
4,25004ISA_0412,25004ISA_0412_8,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ISA_0412,25004ISA_0412_9,BARRIO PESQUERO,0,0412,Route_185
4,25004ISA_0412,25004ISA_0412_10,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ISA_0412,25004ISA_0412_11,BARRIO PESQUERO,0,0412,Route_185
4,25004ISA_0412,25004ISA_0412_12,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ISA_0412,25004ISA_0412_13,BARRIO PESQUERO,0,0412,Route_185
4,25004ISA_0412,25004ISA_0412_14,INTERCAMBIADOR SARDINERO,1,0412,Route_186
4,25004ISA_0412,25004ISA_0412_15,BARRIO PESQUERO,0,0412,Route_185
4,25004ISA_0413,25004ISA_0413_2,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ISA_0413,25004ISA_0413_3,BARRIO PESQUERO,0,0413,Route_185
4,25004ISA_0413,25004ISA_0413_4,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ISA_0413,25004ISA_0413_5,BARRIO PESQUERO,0,0413,Route_185
4,25004ISA_0413,25004ISA_0413_6,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ISA_0413,25004ISA_0413_7,BARRIO PESQUERO,0,0413,Route_185
4,25004ISA_0413,25004ISA_0413_8,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ISA_0413,25004ISA_0413_9,BARRIO PESQUERO,0,0413,Route_185
4,25004ISA_0413,25004ISA_0413_10,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ISA_0413,25004ISA_0413_11,BARRIO PESQUERO,0,0413,Route_185
4,25004ISA_0413,25004ISA_0413_12,INTERCAMBIADOR SARDINERO,1,0413,Route_186
4,25004ISA_0413,25004ISA_0413_13,BARRIO PESQUERO,0,0413,Route_185
4,25004ISA_0413,25004ISA_0413_14,INTERCAMBIADOR SARDINERO,1,0413,Route_186
2,25011IFA_1101,25011IFA_1101_2,CONSUELO BERGES,0,1101,Route_382
